query,id,timestamp_utc,local_time,user_screen_name,text,possibly_sensitive,retweet_count,like_count,reply_count,lang,to_username,to_userid,to_tweetid,source_name,source_url,user_location,lat,lng,user_id,user_name,user_verified,user_description,user_url,user_image,user_tweets,user_followers,user_friends,user_likes,user_lists,user_created_at,user_timestamp_utc,collected_via,match_query,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,collection_time,url,place_country_code,place_name,place_type,place_coordinates,links,domains,media_urls,media_files,media_types,mentioned_names,mentioned_ids,hashtags,intervention_type,intervention_text,intervention_url
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1078322412972838913,1545927072,2018-12-27T16:11:12,LifeNewsHQ,Ireland Will Allow Girls Under 15 to Get Abortions Without Their Parents’ Consent http://bit.ly/2rVMMbY #Ireland #Dublin https://twitter.com/LifeNewsHQ/status/1078322412972838913/photo/1,0,17,10,13,en,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,USA,,,50434933,LifeNews.com,0,https://t.co/0D2kd9rG5j is a pro-life news outlet fighting abortion. Follow us at https://t.co/epcTdZRUKw and https://t.co/XHRmEPKIzM and https://t.co/SqwQowOIjI,http://www.LifeNews.com,https://pbs.twimg.com/profile_images/2237744050/lifenewsfb4_normal.jpg,225251,236955,216984,78941,2725,2009-06-24T20:52:42,1245876762,scraping,1,,,,,,,,,2022-03-28T13:55:46.689233,https://twitter.com/LifeNewsHQ/statuses/1078322412972838913,,,,,http://bit.ly/2rVMMbY,bit.ly,https://pbs.twimg.com/media/Dvb4c8LUYAYfxrV.jpg,1078322412972838913_Dvb4c8LUYAYfxrV.jpg,photo,,,dublin|ireland,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1078301176108584960,1545922008,2018-12-27T14:46:48,Irishprolifer,"""RTE Abortion propaganda. Note the opening statement “making abortions legal in Ireland for the first time”. This is a fake and very misleading news headline from RTÉ. Abortion has always been available in Ireland for serious cases.""

https://www.facebook.com/267481307255206/posts/268590767144260/",0,11,16,1,en,,,,Twitter for Android,http://twitter.com/download/android,Belgium,,,932100956,𝕻𝖗𝖔𝖑𝖎𝖋𝖊🙏𝕴𝖗𝖊𝖑𝖆𝖓𝖉,0,"#Catholic✝🙏🕊 #Prolife 👣 #Irish 🇮🇪 #Mum to boys #ProBaby🍼#ProFamily 
#Breastcancersurvivor 
#NoahsArmy💙

Views my own; 
RT is not an endorsement",,https://pbs.twimg.com/profile_images/1507102328033263624/MYZ7c9bw_normal.jpg,126003,7295,8013,131551,63,2012-11-07T13:50:52,1352296252,scraping,1,,,,,,,,,2022-03-28T13:55:46.689944,https://twitter.com/Irishprolifer/statuses/1078301176108584960,,,,,https://www.facebook.com/267481307255206/posts/268590767144260/,facebook.com,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1077942610122158081,1545836520,2018-12-26T15:02:00,obianuju,"Oh no he didn’t go there!!!😠

This is the pro-abortion Prime Minister of Ireland tweeting about how historians will look upon legalization of abortion...he really thinks history will look kindly upon him and his ilk. From next week Tuesday all abortions in Ireland will be “free” « LeoVaradkar: When historians write about 2018, the repeal of the 8th amendment will be the momentous event of the year https://twitter.com/PresidentIRL/status/1075787158273908737 — https://twitter.com/LeoVaradkar/status/1075799660680364033 »",0,83,336,39,en,,,,Twitter for iPhone,http://twitter.com/download/iphone,Africa-Europe-America       ,,,33280581,Obianuju Ekeocha,1,"I'm passionately pro-life,pro-woman,pro-family,pro-marriage🤵🏽👰🏽& pro-Africa!So iSpeak,iAdvocate,iWrote #TargetAfrica,iFounded @COLAfrica &yes iBlock trolls",https://amzn.to/3dd7edB,https://pbs.twimg.com/profile_images/3517094886/2013b1f65ef3007f7cd580db25322a82_normal.jpeg,19347,115990,117,45267,476,2009-04-19T19:00:53,1240167653,scraping,1,,,,,1075799660680364033,LeoVaradkar,229466877,1545325601,2022-03-28T13:55:46.691546,https://twitter.com/obianuju/statuses/1077942610122158081,,,,,https://twitter.com/LeoVaradkar/status/1075799660680364033|https://twitter.com/PresidentIRL/status/1075787158273908737,twitter.com|twitter.com,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1077889671244464129,1545823898,2018-12-26T11:31:38,CatholicArena,"'Ireland will live to regret' the deaths of 20% of its future population through abortion according to Archbishop Eamon Martin

#prolife #christmas 

http://www.irishnews.com/news/northernirelandnews/2018/12/24/news/-abortion-is-a-huge-moral-mistake---and-one-that-ireland-will-live-to-regret--1514804/",0,23,49,3,en,,,,Twitter Web App,https://mobile.twitter.com,,,,1017542404801482752,Catholic Arena,0,Catholic News and Opinion,http://CatholicArena.com,https://pbs.twimg.com/profile_images/1023937796464160768/ZtjQ1ROJ_normal.jpg,13817,13315,590,4542,65,2018-07-12T22:53:09,1531435989,scraping,1,,,,,,,,,2022-03-28T13:55:46.692723,https://twitter.com/CatholicArena/statuses/1077889671244464129,,,,,http://www.irishnews.com/news/northernirelandnews/2018/12/24/news/-abortion-is-a-huge-moral-mistake---and-one-that-ireland-will-live-to-regret--1514804/,irishnews.com,,,,,,christmas|prolife,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1077875904028786688,1545820616,2018-12-26T10:36:56,paddymacc1,"Oh, the hypocricy & obfuscation

In Ireland now, due entirely to the recent abortion legislation a 15 year old girl can have an abortion without parental consent, but if same girl presents to dentist for a tooth extraction she cannot have that treatment, without parental consent https://twitter.com/paddymacc1/status/1077875904028786688/photo/1",0,54,61,8,en,,,,Twitter for Android,http://twitter.com/download/android,#MeathEast,,,240721248,Paddy McKenna 🇮🇪,0,"I'm known by the name of Paddy, but if you need to know who I really am, well that's a different story.
I am NOT politically alligned, 
but I am socially aware",http://page.is/paddymacc1,https://pbs.twimg.com/profile_images/1495354328483303424/In-eK8fq_normal.jpg,38087,2966,4518,29943,2,2011-01-20T15:53:11,1295538791,scraping,1,,,,,,,,,2022-03-28T13:55:46.694074,https://twitter.com/paddymacc1/statuses/1077875904028786688,,,,,,,https://pbs.twimg.com/media/DvViZ4sWkAAnCon.jpg|https://pbs.twimg.com/media/DvViae_WsAAR7Q8.jpg,1077875904028786688_DvViZ4sWkAAnCon.jpg|1077875904028786688_DvViae_WsAAR7Q8.jpg,photo|photo,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1077150420043292673,1545647647,2018-12-24T10:34:07,paddymacc1,"Politicians please explain
Since the age of consent in Ireland is 17 years if age, this means than an underage pregnancy can only result from an unlawful act

Girls aged 15/16 who want an abortion and choose not to involve an adult will be able to get one.
https://www.irishtimes.com/news/health/abortion-guidelines-for-girls-under-15-cause-unease-among-doctors-1.3741095",0,15,21,6,en,,,,Twitter for Android,http://twitter.com/download/android,#MeathEast,,,240721248,Paddy McKenna 🇮🇪,0,"I'm known by the name of Paddy, but if you need to know who I really am, well that's a different story.
I am NOT politically alligned, 
but I am socially aware",http://page.is/paddymacc1,https://pbs.twimg.com/profile_images/1495354328483303424/In-eK8fq_normal.jpg,38087,2966,4518,29943,2,2011-01-20T15:53:11,1295538791,scraping,1,,,,,,,,,2022-03-28T13:55:46.695990,https://twitter.com/paddymacc1/statuses/1077150420043292673,,,,,https://www.irishtimes.com/news/health/abortion-guidelines-for-girls-under-15-cause-unease-among-doctors-1.3741095,irishtimes.com,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1077009973371174912,1545614162,2018-12-24T01:16:02,Jezebel,"Ireland will ring in the new year with free, legal abortion https://trib.al/7bNaluQ https://twitter.com/Jezebel/status/1077009973371174912/photo/1",0,43,307,1,en,,,,SocialFlow,http://www.socialflow.com,,,,8192222,Jezebel,1,Sex. Celebrity. Politics. With Teeth,http://jezebel.com,https://pbs.twimg.com/profile_images/590580350532845568/rLGWqV5a_normal.png,118507,312504,45,192,5886,2007-08-14T22:57:34,1187132254,scraping,1,,,,,,,,,2022-03-28T13:55:46.696848,https://twitter.com/Jezebel/statuses/1077009973371174912,,,,,https://trib.al/7bNaluQ,trib.al,https://pbs.twimg.com/media/DvJO3NXWoAADU-G.jpg,1077009973371174912_DvJO3NXWoAADU-G.jpg,photo,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076834567921827841,1545572342,2018-12-23T13:39:02,geekgirlpsych,"Abortion is now legal in Ireland, but until the legislation is #FreeSafeLegalLocal people will still have to travel. Our comrades in NI also have to travel for healthcare. #Choice4Xmas #NowForNI #RepealedThe8th @All4Choice @LdnIrishARC @freesafelegal https://twitter.com/geekgirlpsych/status/1076834567921827841/photo/1",0,18,44,0,en,,,,Twitter for Android,http://twitter.com/download/android,"Dublin, Ireland",,,776445574551736324,Helen 🏳️‍🌈🇪🇺,0,"I like books and brains. she/her
#FreeSafeLegalLocal #AbortionRightsNI #TransRightsAreHumanRights #EndDirectProvision",,https://pbs.twimg.com/profile_images/1423756372529848326/3syar8jS_normal.jpg,25879,1826,1137,201329,11,2016-09-15T15:40:25,1473954025,scraping,1,,,,,,,,,2022-03-28T13:55:46.697948,https://twitter.com/geekgirlpsych/statuses/1076834567921827841,,,,,,,https://pbs.twimg.com/media/DvGvUMSX4AAJH2K.jpg|https://pbs.twimg.com/media/DvGvU2VWsAA7ORD.jpg,1076834567921827841_DvGvUMSX4AAJH2K.jpg|1076834567921827841_DvGvU2VWsAA7ORD.jpg,photo|photo,all4choice|freesafelegal|ldnirisharc,3364484080|1096875997|776745430839390208,choice4xmas|freesafelegallocal|nowforni|repealedthe8th,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076803100357345280,1545564839,2018-12-23T11:33:59,All4Choice,"Heading #HomeHome today? Share your journey in solidarity with people who leave this island for abortion care elsewhere. In 2019 there will be provision for many in Ireland, but not all. 4 people a day will still leave NI for care that should be #freesafelegal &local #choice4xmas https://twitter.com/All4Choice/status/1076803100357345280/photo/1",0,12,26,0,en,,,,Twitter for Android,http://twitter.com/download/android,"Belfast, Northern Ireland",,,3364484080,Alliance For Choice,0,A4C campaign for free safe legal abortion in Ireland North & South. #freesafelegallocal alliancechoice4@gmail.com https://t.co/3A0OOQaE1H,https://everpress.com/shado-free-safe-legal-local,https://pbs.twimg.com/profile_images/1055053964696264704/mJIByCEC_normal.jpg,26233,13785,3295,17731,72,2015-07-07T16:53:50,1436288030,scraping,1,,,,,,,,,2022-03-28T13:55:46.698819,https://twitter.com/All4Choice/statuses/1076803100357345280,,,,,,,https://pbs.twimg.com/media/DvGSs5dX4AAK9ip.jpg,1076803100357345280_DvGSs5dX4AAK9ip.jpg,photo,,,choice4xmas|freesafelegal|homehome,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076768565238394880,1545556606,2018-12-23T09:16:46,freesafelegal,"People are taking a stand against restrictive abortion law in Northern Ireland by sharing photos of themselves travelling home for Christmas. 
✈️🚢🚊
#choice4xmas #nowforNI https://www.dazeddigital.com/politics/article/42666/1/people-travelling-home-for-christmas-are-tweeting-for-abortion-rights",0,26,45,0,en,,,,Twitter for iPhone,http://twitter.com/download/iphone,Ireland,,,1096875997,Abortion Rights IE,1,We are an all volunteer group of grassroots activists working on the campaign for #FreeSafeLegalLocal abortion in Ireland #Now4NI,http://www.abortionrightscampaign.ie,https://pbs.twimg.com/profile_images/1415967938927120385/ZLBB5f6R_normal.jpg,45790,26314,4966,18139,221,2013-01-17T01:39:13,1358386753,scraping,1,,,,,,,,,2022-03-28T13:55:46.700537,https://twitter.com/freesafelegal/statuses/1076768565238394880,,,,,https://www.dazeddigital.com/politics/article/42666/1/people-travelling-home-for-christmas-are-tweeting-for-abortion-rights,dazeddigital.com,,,,,,choice4xmas|nowforni,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076758066291449856,1545554102,2018-12-23T08:35:02,LdnIrishARC,"This Christmas, 11 people a day are still travelling for safe abortions. Pregnant people from the Republic of Ireland should have abortion services from 2019 but people from Northern Ireland will still be forced to travel. #Choice4Xmas #NowForNI « bustle: 11 Irish women a day make the journey to the U.K. to access abortion  https://www.bustle.com/p/these-luggage-tags-protest-irelands-abortion-ban-the-message-is-powerful-7681385 — https://twitter.com/bustle/status/944681847656714240?s=21 »",0,22,24,0,en,,,,Hootsuite Inc.,https://www.hootsuite.com,"London, England",,,776745430839390208,London-Irish ARC,0,"If you need an abortion in Northern Ireland, you can now call 0333 234 2184 for fully funded access, travel and accommodation.",http://www.londonirishARC.com,https://pbs.twimg.com/profile_images/808630125067718656/2OxlYGQI_normal.jpg,11696,6515,1505,8017,44,2016-09-16T11:31:56,1474025516,scraping,1,,,,,944681847656714240,bustle,1426645165,1514064678,2022-03-28T13:55:46.702450,https://twitter.com/LdnIrishARC/statuses/1076758066291449856,,,,,https://twitter.com/bustle/status/944681847656714240|https://www.bustle.com/p/these-luggage-tags-protest-irelands-abortion-ban-the-message-is-powerful-7681385,twitter.com|bustle.com,,,,,,choice4xmas|nowforni,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076575444277837824,1545510562,2018-12-22T20:29:22,obianuju,"Note that what excites British abortion chief - Ann Furedi, is that abortion has been legalized in CATHOLIC IRELAND. These are dark days. https://twitter.com/obianuju/status/1076575444277837824/photo/1",0,103,356,36,en,,,,Twitter for iPhone,http://twitter.com/download/iphone,Africa-Europe-America       ,,,33280581,Obianuju Ekeocha,1,"I'm passionately pro-life,pro-woman,pro-family,pro-marriage🤵🏽👰🏽& pro-Africa!So iSpeak,iAdvocate,iWrote #TargetAfrica,iFounded @COLAfrica &yes iBlock trolls",https://amzn.to/3dd7edB,https://pbs.twimg.com/profile_images/3517094886/2013b1f65ef3007f7cd580db25322a82_normal.jpeg,19347,115990,117,45267,476,2009-04-19T19:00:53,1240167653,scraping,1,,,,,,,,,2022-03-28T13:55:46.703288,https://twitter.com/obianuju/statuses/1076575444277837824,,,,,,,https://pbs.twimg.com/media/DvDDqHOWkAANvKQ.jpg,1076575444277837824_DvDDqHOWkAANvKQ.jpg,photo,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076560504460431361,1545507000,2018-12-22T19:30:00,freesafelegal,"As we look back at all that we have achieved this year, we continue to fight for #FreeSafeLegal and local abortion services in Northern Ireland with @All4Choice and @LdnIrishARC #NowForNI #choice4xmas https://www.dazeddigital.com/politics/article/42666/1/people-travelling-home-for-christmas-are-tweeting-for-abortion-rights https://twitter.com/freesafelegal/status/1076560504460431361/photo/1",0,12,36,0,en,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,Ireland,,,1096875997,Abortion Rights IE,1,We are an all volunteer group of grassroots activists working on the campaign for #FreeSafeLegalLocal abortion in Ireland #Now4NI,http://www.abortionrightscampaign.ie,https://pbs.twimg.com/profile_images/1415967938927120385/ZLBB5f6R_normal.jpg,45790,26314,4966,18139,221,2013-01-17T01:39:13,1358386753,scraping,1,,,,,,,,,2022-03-28T13:55:47.269379,https://twitter.com/freesafelegal/statuses/1076560504460431361,,,,,https://www.dazeddigital.com/politics/article/42666/1/people-travelling-home-for-christmas-are-tweeting-for-abortion-rights,dazeddigital.com,https://pbs.twimg.com/media/DvCe_fAWwAcvBcc.jpg,1076560504460431361_DvCe_fAWwAcvBcc.jpg,photo,all4choice|ldnirisharc,3364484080|776745430839390208,choice4xmas|freesafelegal|nowforni,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076447257656872961,1545480000,2018-12-22T12:00:00,All4Choice,"Travelling home this Xmas? 

Capture your journey home & tag one our activist organisations to show your solidarity for those from northern Ireland who don't have access to free safe and legal abortion.  

#NowForNI #FreeSafeLegal #choice4xmas https://twitter.com/All4Choice/status/1076447257656872961/photo/1",0,11,11,0,en,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,"Belfast, Northern Ireland",,,3364484080,Alliance For Choice,0,A4C campaign for free safe legal abortion in Ireland North & South. #freesafelegallocal alliancechoice4@gmail.com https://t.co/3A0OOQaE1H,https://everpress.com/shado-free-safe-legal-local,https://pbs.twimg.com/profile_images/1055053964696264704/mJIByCEC_normal.jpg,26233,13785,3295,17731,72,2015-07-07T16:53:50,1436288030,scraping,1,,,,,,,,,2022-03-28T13:55:47.271402,https://twitter.com/All4Choice/statuses/1076447257656872961,,,,,,,https://pbs.twimg.com/media/Du8P7M0W0AE8x-9.jpg,1076447257656872961_Du8P7M0W0AE8x-9.jpg,photo,,,choice4xmas|freesafelegal|nowforni,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076416164870402048,1545472587,2018-12-22T09:56:27,AnnFuredi,"And with the stroke of a pen Catholic Ireland has an abortion law that is more progressive <12w than the UK. Amazing!!!
https://www.irishtimes.com/news/health/abortion-bill-signed-into-law-by-president-1.3738504",0,54,226,29,en,,,,Twitter Web Client,http://twitter.com,"Faversham, England",,,534120608,Ann Furedi,0,"ancienne combattante of the war for repro choice & autonomy; former bpas CEO; author, The Moral Case for Abortion'; shameless cat-cuddler.",,https://pbs.twimg.com/profile_images/1480214416884969477/JgnWHHt6_normal.jpg,6291,2869,748,6705,30,2012-03-23T10:11:33,1332497493,scraping,1,,,,,,,,,2022-03-28T13:55:47.272749,https://twitter.com/AnnFuredi/statuses/1076416164870402048,,,,,https://www.irishtimes.com/news/health/abortion-bill-signed-into-law-by-president-1.3738504,irishtimes.com,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076385415798624256,1545465256,2018-12-22T07:54:16,acatherwoodnews,"London - Holyhead - Dublin- Belfast. Heading home to see family & friends I’m thinking of women & girls who’ve made the lonely journey in the opposite direction because of N Ireland’s anachronistic abortion law. Time to join rest of UK, Ireland & 21stC #nowforNI #Choice4Christmas",,53,409,6,en,,,,Twitter for iPhone,http://twitter.com/download/iphone,London,,,332878986,Andrea Catherwood,1,"Broadcaster @bbcradio4, Ireland: Where Next? https://t.co/D2EZgr3HnD Belfast born. Ambassador https://t.co/fD6UMyuN0O Mum to 3 boys.",http://andreacatherwood.com,https://pbs.twimg.com/profile_images/1051776323289587712/TZ_528l__normal.jpg,12686,21317,1283,27012,162,2011-07-10T15:52:11,1310313131,scraping,1,,,,,,,,,2022-03-28T13:55:47.273639,https://twitter.com/acatherwoodnews/statuses/1076385415798624256,,,,,,,,,,,,choice4christmas|nowforni,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076363804244623360,1545460103,2018-12-22T06:28:23,RorateCaeli,"These Catholic institutions honored the President of Ireland on the very same day he signed the Abortion Bill into law.

Sick. Perverted. Evil. « thecelticist: The @MaynoothUni @StPatsMaynooth Christmas carol concert was wonderful last night - the university choirs were magnificent & it was great to join in with carols in English, Latin & Irish. President Michael D. Higgins was in attendance. A beautiful night. #Christmas begins! https://twitter.com/thecelticist/status/1075651883602206720/photo/1 — https://twitter.com/thecelticist/status/1075651883602206720 »",0,49,90,5,en,,,,Twitter Web App,https://mobile.twitter.com,Omnipresent,,,165885247,Rorate Caeli,0,"Twitter home of the traditional Catholic blog. We pray for the hierarchical Church. RTs ≠ endorsements. | “Wise as serpents, gentle as doves.”",http://rorate-caeli.blogspot.com,https://pbs.twimg.com/profile_images/1347833006891933696/ijSTYJ_V_normal.jpg,64118,27164,110,91088,330,2010-07-12T20:01:20,1278964880,scraping,1,,,,,1075651883602206720,thecelticist,884319809982402560,1545290368,2022-03-28T13:55:47.275770,https://twitter.com/RorateCaeli/statuses/1076363804244623360,,,,,https://twitter.com/thecelticist/status/1075651883602206720,twitter.com,https://pbs.twimg.com/media/Du17qYOW0AALOeC.jpg,1075651883602206720_Du17qYOW0AALOeC.jpg,photo,maynoothuni|stpatsmaynooth,119010888|3871518269,christmas,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076351634823888896,1545457202,2018-12-22T05:40:02,LifeNewsHQ,Ireland Will Start Killing Babies in Abortions on January 7 https://buff.ly/2QMNbMI #Ireland #prolife https://twitter.com/LifeNewsHQ/status/1076351634823888896/photo/1,0,17,8,3,en,,,,Buffer,https://buffer.com,USA,,,50434933,LifeNews.com,0,https://t.co/0D2kd9rG5j is a pro-life news outlet fighting abortion. Follow us at https://t.co/epcTdZRUKw and https://t.co/XHRmEPKIzM and https://t.co/SqwQowOIjI,http://www.LifeNews.com,https://pbs.twimg.com/profile_images/2237744050/lifenewsfb4_normal.jpg,225251,236955,216984,78941,2725,2009-06-24T20:52:42,1245876762,scraping,1,,,,,,,,,2022-03-28T13:55:47.277178,https://twitter.com/LifeNewsHQ/statuses/1076351634823888896,,,,,https://buff.ly/2QMNbMI,buff.ly,https://pbs.twimg.com/media/Du_4G4hWoAEFeMX.jpg,1076351634823888896_Du_4G4hWoAEFeMX.jpg,photo,,,ireland|prolife,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076205731806932992,1545422416,2018-12-21T20:00:16,HumanDefenseINI,"Ireland voted to make abortion legal.

But Irish doctors are fighting back.
https://humandefense.com/poll-irish-doctors-say-no-to-abortion/",0,16,33,0,en,,,,Crowdfire Inc.,http://www.crowdfireapp.com,hello@humandefense.com,,,993597476774006784,Human Defense Initiative,0,HDI is a millennial-led pro-life organization that empowers individuals to be a voice for those without one and assists with crisis pregnancies. DM to join!,https://humandefense.com/donate/,https://pbs.twimg.com/profile_images/1482456515810402308/rpG7aiIG_normal.jpg,7906,7366,2879,4688,40,2018-05-07T21:04:33,1525727073,scraping,1,,,,,,,,,2022-03-28T13:55:47.278402,https://twitter.com/HumanDefenseINI/statuses/1076205731806932992,,,,,https://humandefense.com/poll-irish-doctors-say-no-to-abortion/,humandefense.com,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076185295500959745,1545417543,2018-12-21T18:39:03,LifeNewsHQ,Ireland Will Start Killing Babies in Abortions on January 7 http://bit.ly/2rMztKU #Ireland #prolife https://twitter.com/LifeNewsHQ/status/1076185295500959745/photo/1,0,10,4,4,en,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,USA,,,50434933,LifeNews.com,0,https://t.co/0D2kd9rG5j is a pro-life news outlet fighting abortion. Follow us at https://t.co/epcTdZRUKw and https://t.co/XHRmEPKIzM and https://t.co/SqwQowOIjI,http://www.LifeNews.com,https://pbs.twimg.com/profile_images/2237744050/lifenewsfb4_normal.jpg,225251,236955,216984,78941,2725,2009-06-24T20:52:42,1245876762,scraping,1,,,,,,,,,2022-03-28T13:55:47.279569,https://twitter.com/LifeNewsHQ/statuses/1076185295500959745,,,,,http://bit.ly/2rMztKU,bit.ly,https://pbs.twimg.com/media/Du9gxtUU8AALT-O.jpg,1076185295500959745_Du9gxtUU8AALT-O.jpg,photo,,,ireland|prolife,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076132889018929152,1545405048,2018-12-21T15:10:48,HSELive,The law is changing in relation to abortion in Ireland. For more information about how abortion services and care will be provided from 1st January 2019 please visit http://myoptions.ie https://twitter.com/HSELive/status/1076132889018929152/photo/1,0,93,118,7,en,,,,Twitter Web Client,http://twitter.com,Ireland,,,69298376,HSE Ireland,1,Your official guide to what's happening in the health services. Not monitored 24/7. In an emergency dial 999. Twitter policy https://t.co/XMsKkP1AvQ #ForUsAll,http://www.hse.ie,https://pbs.twimg.com/profile_images/1469252103059259393/baGjaLbS_normal.png,32057,238760,496,4269,596,2009-08-27T14:03:51,1251381831,scraping,1,,,,,,,,,2022-03-28T13:55:47.280573,https://twitter.com/HSELive/statuses/1076132889018929152,,,,,http://myoptions.ie,myoptions.ie,https://pbs.twimg.com/media/Du8xHCQXgAAVj7j.jpg,1076132889018929152_Du8xHCQXgAAVj7j.jpg,photo,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076089836531003393,1545394784,2018-12-21T12:19:44,IrishFPA,"The IFPA has fought for reproductive rights for 50 years. From January, for the first time, we will be able to provide abortion care to women and girls in Ireland. #repealedthe8th https://twitter.com/IrishFPA/status/1076089836531003393/photo/1",0,99,301,13,en,,,,Twitter Web Client,http://twitter.com,Dublin,,,70659481,IFPA,0,The Irish Family Planning Association is Ireland's leading sexual and reproductive healthcare provider.,http://www.ifpa.ie,https://pbs.twimg.com/profile_images/1080483632731639808/Vu8aI3nV_normal.jpg,8771,5136,1548,18062,104,2009-09-01T11:43:21,1251805401,scraping,1,,,,,,,,,2022-03-28T13:55:47.281546,https://twitter.com/IrishFPA/statuses/1076089836531003393,,,,,,,https://pbs.twimg.com/media/Du8IpiwXgAEJSOU.png,1076089836531003393_Du8IpiwXgAEJSOU.png,photo,,,repealedthe8th,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076061881234788353,1545388119,2018-12-21T10:28:39,RCObsGyn,"The RCOG welcomes this significant move for #womenshealth and has long supported calls for abortion reform in the Republic of Ireland 
https://www.bbc.co.uk/news/world-europe-46638290",0,21,47,0,en,,,,Twitter Web Client,http://twitter.com,"London, UK",,,82612443,RoyalCollegeObsGyn,1,The Royal College of Obstetricians and Gynaecologists (RCOG) works to improve healthcare for women and girls everywhere.,http://www.rcog.org.uk,https://pbs.twimg.com/profile_images/1212691676764016640/1giXIawh_normal.png,17705,45661,1155,2801,462,2009-10-15T13:06:12,1255611972,scraping,1,,,,,,,,,2022-03-28T13:55:47.283180,https://twitter.com/RCObsGyn/statuses/1076061881234788353,,,,,https://www.bbc.co.uk/news/world-europe-46638290,bbc.co.uk,,,,,,womenshealth,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1076046717735321602,1545384504,2018-12-21T09:28:24,TVsCarlKinsella,Remember when Leo Varadkar compared leaving Ireland to get an abortion to going to Amsterdam to smoke weed?,,25,239,1,en,,,,Twitter for iPhone,http://twitter.com/download/iphone,,,,2156886150,Carl Kinsella,1,Rock Lee with the weights off. He/him. Producer on The Good Information Project for @TheJournal.,,https://pbs.twimg.com/profile_images/1453350018220498950/TJKQQFzq_normal.jpg,68447,23976,1031,56828,90,2013-10-26T13:48:16,1382795296,scraping,1,,,,,,,,,2022-03-28T13:55:47.283822,https://twitter.com/TVsCarlKinsella/statuses/1076046717735321602,,,,,,,,,,,,,,,
